year fp_year fp_doy Np Tp Alpha_ratio Vp V_gsm_x V_gsm_y V_gsm_z B_gsm_x B_gsm_y B_gsm_z 
BEGIN DATA
2005 2005.06167041  23.509699      2.156  1.5263e+05     0.0312    677.70   -677.18     -1.27     25.59    2.121   -3.605    1.208
2005 2005.06167244  23.510440      2.209  1.6883e+05     0.0333    678.25   -676.83     10.66     41.09    2.147   -3.008    1.735
2005 2005.06167447  23.511181      2.210  1.6703e+05     0.0327    683.58   -683.27     -8.41     17.83    1.253   -4.338   -0.204
2005 2005.06167650  23.511921      2.381  1.6924e+05     0.0314    674.99   -674.32     -2.62     28.59    2.424   -3.408    1.761
2005 2005.06167853  23.512662      2.232  1.7530e+05     0.0277    679.52   -678.87     -5.80     28.09    2.214   -3.852    1.187
2005 2005.06168056  23.513403      2.483  1.6410e+05     0.0279    675.10   -674.83    -11.81     14.27    2.450   -3.785   -0.137
2005 2005.06168259  23.514144      2.504  1.7284e+05     0.0257    679.38   -679.04     -4.89     19.77    1.704   -4.059    0.308
2005 2005.06168461  23.514884      2.908  1.6583e+05     0.0256    673.17   -673.13     -5.79      3.29    2.345   -3.591   -1.276
2005 2005.06168664  23.515625      2.680  1.5487e+05     0.0244    679.30   -679.19     -4.84    -12.49    1.998   -2.959   -2.876
2005 2005.06168867  23.516366      2.482  1.4700e+05     0.0287    679.59   -679.56     -6.04      1.45    2.083   -3.602   -1.865
2005 2005.06169070  23.517107      2.498  1.5315e+05     0.0244    682.83   -682.77     -6.74     -8.71    1.685   -3.816   -1.422
2005 2005.06169273  23.517847      2.219  1.9579e+05     0.0317    691.00   -690.75    -14.96     10.67    0.374   -4.673    0.170
2005 2005.06169476  23.518588      2.342  1.9354e+05     0.0281    685.15   -684.60    -10.80     24.32    0.737   -4.505    1.038
2005 2005.06169679  23.519329      1.964  1.5814e+05     0.0380    716.21   -715.24     -4.91     35.64   -0.800   -4.089    2.215
2005 2005.06169882  23.520070  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.159   -4.322    1.823
2005 2005.06170085  23.520810      1.892  1.6527e+05     0.0397    713.55   -712.58      0.12     35.99   -1.297   -4.150    1.624
2005 2005.06170288  23.521551      2.076  1.5920e+05     0.0315    715.49   -715.25    -11.64     13.50    0.153   -3.997    2.187
2005 2005.06170491  23.522292      2.178  1.8241e+05     0.0286    684.73   -683.86     -7.47     32.35    1.221   -4.112    2.052
2005 2005.06170694  23.523033      2.347  1.8562e+05     0.0265    680.58   -679.91     -8.32     28.07    1.354   -4.342    1.525
2005 2005.06170897  23.523773      2.292  1.7855e+05     0.0288    685.36   -685.05    -17.27     11.18    1.400   -4.608   -0.028
2005 2005.06171100  23.524514      2.123  1.6839e+05     0.0331    687.23   -686.32     -7.14     33.29    1.130   -4.264    1.977
2005 2005.06171303  23.525255      2.312  1.7821e+05     0.0252    679.54   -679.04    -14.78     20.75    1.789   -4.373    0.932
2005 2005.06171506  23.525996      2.452  1.8706e+05     0.0281    676.49   -676.10    -14.91     16.60    1.402   -4.530    0.636
2005 2005.06171708  23.526736      2.486  1.7432e+05     0.0282    680.08   -679.79    -13.50     13.86    1.683   -4.487    0.320
2005 2005.06171912  23.527477      2.242  1.5825e+05     0.0242    677.05   -676.78    -17.19      7.99    2.320   -4.238   -0.241
2005 2005.06172115  23.528218      2.324  1.6504e+05     0.0303    678.84   -678.56    -16.35     10.80    1.798   -4.432    0.292
2005 2005.06172318  23.528959      2.362  1.6972e+05     0.0297    679.45   -679.13    -15.19     13.61    1.862   -4.398    0.081
2005 2005.06172520  23.529699      2.813  1.6945e+05     0.0235    668.09   -667.83    -11.03     14.02    2.165   -4.251   -0.126
2005 2005.06172723  23.530440      2.308  1.6614e+05     0.0274    674.24   -674.13    -12.67     -0.32    2.261   -3.811   -1.604
2005 2005.06172926  23.531181      2.680  1.5389e+05     0.0230    665.64   -665.42     -4.98     15.00    2.874   -3.720   -0.149
2005 2005.06173129  23.531921      2.702  1.4473e+05     0.0212    669.65   -669.61     -8.19     -2.67    2.995   -2.988   -2.053
2005 2005.06173332  23.532662      2.754  1.6495e+05     0.0273    673.25   -673.14     -7.68      8.23    2.313   -3.439   -0.850
2005 2005.06173535  23.533403      3.550  1.4661e+05 -9999.9004    668.89   -667.99     27.90    -20.78    3.394   -2.051   -2.077
2005 2005.06173738  23.534144      2.867  1.3077e+05     0.0237    664.70   -664.69     -0.64     -5.03    3.039   -3.135   -0.993
2005 2005.06173941  23.534884      2.732  1.4600e+05     0.0244    665.83   -665.81     -3.72      1.26    2.600   -3.530   -0.622
2005 2005.06174144  23.535625      2.719  1.4379e+05     0.0248    668.72   -668.66     -7.08      5.60    2.524   -3.816   -0.854
2005 2005.06174347  23.536366      2.684  1.4956e+05     0.0238    678.84   -678.64    -15.66      5.02    2.541   -3.809   -0.444
2005 2005.06174550  23.537107      2.821  1.2945e+05     0.0241    666.01   -665.98     -5.14      2.88    2.901   -3.506   -0.232
2005 2005.06174753  23.537847      3.521  1.7671e+05     0.0204    673.19   -672.88      8.69    -19.70    2.739   -2.831   -1.688
2005 2005.06174956  23.538588      2.843  1.5692e+05     0.0256    675.28   -674.45      8.55     30.40    1.962   -2.883    2.151
2005 2005.06175159  23.539329      2.781  1.6538e+05     0.0271    673.47   -672.83     -1.88     27.77    2.032   -3.923    0.999
2005 2005.06175362  23.540070      2.591  1.7954e+05     0.0239    689.82   -689.63    -13.37      8.22    1.134   -4.166    0.524
2005 2005.06175564  23.540810      2.594  1.6842e+05     0.0270    696.88   -696.62    -11.78     13.84    0.759   -4.428    0.228
2005 2005.06175767  23.541551      2.539  1.8795e+05     0.0276    688.39   -687.82     -5.70     25.91    1.944   -3.882   -0.136
2005 2005.06175970  23.542292      3.307  1.6368e+05 -9999.9004    666.02   -665.72     14.29    -14.50    2.014   -2.100   -3.138
2005 2005.06176173  23.543033  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.732   -2.492   -1.818
2005 2005.06176376  23.543773      2.615  1.8821e+05     0.0278    685.12   -684.81     -2.13     18.65    0.884   -3.940    1.193
2005 2005.06176579  23.544514      2.560  1.6637e+05     0.0337    685.99   -685.84     -7.22     11.16    1.948   -3.771    0.283
2005 2005.06176782  23.545255      2.727  1.7104e+05     0.0253    668.51   -668.37      2.08     11.79    2.901   -3.093   -0.798
2005 2005.06176985  23.545996      3.107  1.6701e+05     0.0224    677.50   -677.14     10.10    -20.94    2.687   -2.235   -2.260
2005 2005.06177188  23.546736      2.736  1.7050e+05     0.0264    679.27   -679.27     -1.95     -1.01    1.971   -2.957   -0.950
2005 2005.06177391  23.547477      2.592  1.7183e+05     0.0238    689.16   -688.80     -4.28     20.14    1.175   -4.226    0.444
2005 2005.06177594  23.548218      2.995  1.6118e+05     0.0208    670.77   -670.76     -1.87      1.64    2.258   -3.878   -0.674
2005 2005.06177797  23.548959      2.579  1.5231e+05     0.0231    682.78   -682.71    -10.01      0.90    2.509   -3.494   -0.874
2005 2005.06178000  23.549699      2.890  1.5025e+05     0.0231    661.13   -660.81     17.16    -11.20    3.406   -1.975   -1.803
2005 2005.06178203  23.550440      2.671  1.5071e+05     0.0258    676.18   -676.17     -5.68     -4.20    2.636   -3.001   -1.854
2005 2005.06178406  23.551181      2.524  1.7339e+05     0.0233    686.67   -686.61    -10.74     -1.34    2.298   -3.453   -1.560
2005 2005.06178608  23.551921      2.854  1.6275e+05     0.0237    676.67   -676.62     -2.49    -10.73    2.207   -2.947   -2.297
2005 2005.06178812  23.552662      2.855  1.8344e+05     0.0258    678.24   -677.67      6.31     24.79    2.064   -3.519    0.695
2005 2005.06179015  23.553403      2.364  1.7974e+05     0.0275    686.05   -686.01     -6.97      2.80    1.286   -4.377   -0.564
2005 2005.06179218  23.554144      2.954  1.4683e+05     0.0211    671.12   -671.03      2.59    -11.61    2.775   -3.201   -1.613
2005 2005.06179420  23.554884      2.825  1.3263e+05     0.0244    663.89   -663.84      6.31     -6.87    3.522   -2.520   -1.686
2005 2005.06179623  23.555625      2.853  1.3606e+05     0.0216    661.35   -661.28      8.89     -2.79    3.841   -2.167   -1.517
2005 2005.06179826  23.556366      2.935  1.2271e+05     0.0222    656.10   -655.77     19.51     -6.20    4.263   -0.706   -1.648
2005 2005.06180029  23.557107      3.189  1.0644e+05     0.0210    652.34   -651.06     39.90     -1.09    4.337   -0.242   -1.572
2005 2005.06180232  23.557847      2.824  1.2935e+05     0.0251    662.15   -662.05      9.23     -7.65    3.425   -1.907   -1.878
2005 2005.06180435  23.558588      2.481  1.6437e+05     0.0258    697.71   -697.56    -11.94      8.29    0.678   -4.239   -1.153
2005 2005.06180638  23.559329      3.341 -9.9999e+03     0.0179    698.21   -698.17     -8.42     -4.42    0.686   -4.007   -1.738
2005 2005.06180841  23.560070      2.598  1.5861e+05     0.0234    683.52   -683.49     -5.43     -7.26    2.043   -3.650   -1.741
2005 2005.06181044  23.560810      3.159  1.4974e+05     0.0203    669.00   -669.00     -2.47     -0.87    2.875   -3.068   -1.791
2005 2005.06181247  23.561551      2.772  1.6827e+05     0.0204    670.35   -670.33     -2.81      2.61    2.495   -3.002   -1.925
2005 2005.06181450  23.562292      3.002  1.4373e+05     0.0236    660.88   -660.78      8.64      4.48    2.805   -2.925   -1.708
2005 2005.06181653  23.563033      3.124  1.3080e+05     0.0216    663.77   -663.48     15.79    -12.47    3.268   -0.601   -2.614
2005 2005.06181856  23.563773      3.167  1.5800e+05     0.0233    663.90   -663.71     10.70      9.21    2.785   -2.869    0.374
2005 2005.06182059  23.564514      2.778  1.7231e+05     0.0234    667.96   -667.72      4.10     15.00    2.815   -3.388    0.139
2005 2005.06182262  23.565255      3.026  1.6636e+05     0.0209    665.83   -665.78      7.45     -2.24    3.011   -2.776   -1.238
2005 2005.06182465  23.565996  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.416   -2.683   -2.208
2005 2005.06182667  23.566736      2.990  1.7097e+05     0.0240    664.06   -663.87      9.97      9.68    2.587   -2.636    1.239
2005 2005.06182870  23.567477      2.597  1.6660e+05     0.0291    669.08   -668.56      8.88     22.67    3.178   -2.720    1.289
2005 2005.06183073  23.568218      2.961  1.5240e+05     0.0243    661.42   -661.08      9.63     16.42    3.259   -2.670   -0.229
2005 2005.06183276  23.568959      2.919  1.6492e+05     0.0263    668.56   -668.46      3.69      8.37    2.894   -3.204   -0.344
2005 2005.06183479  23.569699      2.897  1.5339e+05     0.0259    674.52   -674.43      2.40    -12.40    2.408   -1.145    0.855
2005 2005.06183682  23.570440      2.577  1.3177e+05     0.0286    673.98   -671.24     45.53     36.93    2.545    0.356    3.803
2005 2005.06183885  23.571181      2.608  1.4485e+05     0.0252    674.66   -672.11     39.87     39.72    2.601   -0.278    3.312
2005 2005.06184088  23.571921      3.583  1.3118e+05     0.0201    666.35   -665.81     25.69      1.59    3.325   -0.533    1.636
2005 2005.06184291  23.572662      3.008  1.3322e+05     0.0223    664.10   -662.33     36.28     28.88    3.541    0.499    2.542
2005 2005.06184494  23.573403      4.194  1.5183e+05     0.0165    662.27   -660.76     42.88    -10.84    2.997    1.637   -2.323
2005 2005.06184697  23.574144      3.055  1.5737e+05     0.0224    669.15   -666.36     58.63    -14.83    3.321    2.401   -1.823
2005 2005.06184900  23.574884      3.261  1.3551e+05     0.0236    667.62   -664.26     65.08    -12.21    3.635    2.356   -1.397
2005 2005.06185103  23.575625      3.547  1.3472e+05     0.0186    667.86   -665.00     60.16     -9.87    3.927    2.066   -1.136
2005 2005.06185306  23.576366      3.080  1.2248e+05     0.0230    657.31   -654.69     57.16      5.20    4.089    1.519   -0.793
2005 2005.06185509  23.577107      3.475  1.1782e+05     0.0216    656.31   -654.88     41.93      2.62    4.468    0.832   -0.632
2005 2005.06185712  23.577847      3.456  1.2277e+05     0.0215    653.37   -651.69     44.36      9.23    4.315    1.306    0.199
2005 2005.06185915  23.578588      3.304  1.2351e+05     0.0206    656.86   -653.95     58.69     13.50    3.780    2.361    0.596
2005 2005.06186118  23.579329      2.984  1.3109e+05     0.0234    661.25   -657.80     62.87     19.08    3.851    1.807   -0.012
2005 2005.06186321  23.580070      3.012  1.5153e+05     0.0238    666.36   -665.08     35.35    -21.45    3.767    0.910   -2.050
2005 2005.06186523  23.580810      3.255  1.4280e+05     0.0233    662.98   -659.86     63.06      2.60    3.783    2.148   -0.656
2005 2005.06186726  23.581551      2.666  1.4348e+05     0.0254    658.32   -656.24     50.82      3.63    3.888    1.182   -1.124
2005 2005.06186929  23.582292      3.367  1.6137e+05     0.0238    684.64   -681.65     58.26    -25.73    2.534    1.785   -2.864
2005 2005.06187132  23.583033      3.093  1.5911e+05     0.0248    665.52   -665.49      0.87      3.91    3.444   -1.679   -1.564
2005 2005.06187335  23.583773      3.071  1.4209e+05     0.0240    658.03   -655.96     50.97      0.36    4.000    1.149   -0.856
2005 2005.06187538  23.584514      3.030  1.2417e+05     0.0232    652.78   -652.17     26.22      5.76    4.111   -1.045   -0.736
2005 2005.06187741  23.585255      2.880  1.5156e+05     0.0239    660.42   -660.35      6.08      4.04    2.633   -3.224   -0.551
2005 2005.06187944  23.585996      2.496  1.8485e+05     0.0285    687.67   -687.42    -12.08     12.54    1.585   -4.213   -0.043
2005 2005.06188147  23.586736      2.518  1.7793e+05     0.0271    681.22   -680.99     -8.65     13.85    1.619   -3.974   -1.081
2005 2005.06188350  23.587477      2.782  1.2097e+05     0.0227    664.71   -664.53     11.02    -12.48    2.529   -3.085   -2.112
2005 2005.06188553  23.588218      2.584  1.6794e+05     0.0260    687.20   -687.08    -13.05      2.25    1.466   -4.324   -0.660
2005 2005.06188756  23.588959  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.412   -4.035   -1.326
2005 2005.06188959  23.589699      3.166  1.6222e+05     0.0197    683.56   -682.79     18.59    -28.11    1.299   -3.357   -1.691
2005 2005.06189162  23.590440      2.800  1.9560e+05     0.0249    688.80   -688.22     -3.64     25.95    1.136   -3.922    1.404
2005 2005.06189365  23.591181      2.168  1.6338e+05     0.0298    709.12   -707.86      2.88     39.65   -0.212   -4.144    2.002
2005 2005.06189567  23.591921      2.471  1.6885e+05     0.0283    697.83   -697.38     -9.28     21.37    0.591   -4.549    0.638
2005 2005.06189770  23.592662      2.279  1.5824e+05     0.0306    690.81   -690.51    -11.20     15.02    1.643   -4.019    0.312
2005 2005.06189973  23.593403      3.221  1.6231e+05     0.0190    677.92   -677.63     -5.70     16.87    1.576   -3.650   -0.132
2005 2005.06190176  23.594144      2.358  1.6977e+05     0.0279    685.95   -685.55     -6.63     20.50    1.735   -4.099    0.643
2005 2005.06190379  23.594884      2.714  1.6331e+05     0.0289    682.36   -682.19    -12.02      8.40    1.597   -4.162    0.008
2005 2005.06190582  23.595625      2.818  2.0564e+05     0.0228    687.22   -686.55     -6.32     27.51    0.629   -4.355    0.406
2005 2005.06190785  23.596366  -9999.900  1.4338e+05 -9999.9004    685.93   -685.36      0.83     25.22    2.044   -3.371    1.085
2005 2005.06190988  23.597107      2.774  1.4479e+05     0.0250    665.57   -665.07      2.22     23.00    3.344   -3.003    0.257
2005 2005.06191191  23.597847      2.779  1.3548e+05     0.0265    666.79   -666.67     -1.28     10.01    1.548   -3.725   -1.039
2005 2005.06191394  23.598588      2.666  1.8082e+05     0.0212    712.13   -711.92      1.06    -19.89    0.892   -3.296   -0.874
2005 2005.06191597  23.599329      2.656  1.4399e+05     0.0256    664.68   -663.69      9.21     32.22    2.796   -3.165    1.551
2005 2005.06191800  23.600070      2.667  1.5175e+05     0.0218    675.97   -675.92     -4.81     -9.50    2.207   -2.516   -2.585
2005 2005.06192003  23.600810      2.621  1.7758e+05     0.0272    697.04   -696.88    -12.12    -11.99    0.727   -3.929   -1.366
